station_code,Fenwei,Province,CityEN,designation,YRD,PRD,keyregion,GADM_ID_2,CityID,CityGADM,NAME_2,Lon,Lat,keyregion2018,station,City,ProvinceZH
1646A,0,Shandong,Yantai,neighbor2,FALSE,FALSE,none,259,251,259,Yantai,121.2611,37.4967,NA,福山环保局,烟台,山东
1647A,0,Shandong,Yantai,neighbor2,FALSE,FALSE,none,259,251,259,Yantai,121.5953,37.3872,NA,牟平环保局,烟台,山东
1648A,0,Shandong,Weifang,neighbor1,FALSE,FALSE,none,257,200,257,Weifang,119.12,36.7019,NA,仲裁委,潍坊,山东
1649A,0,Shandong,Weifang,neighbor1,FALSE,FALSE,none,257,200,257,Weifang,119.0919,36.7306,NA,刘家园,潍坊,山东
1650A,0,Shandong,Weifang,neighbor1,FALSE,FALSE,none,257,200,257,Weifang,119.1425,36.7008,NA,环保局,潍坊,山东
1651A,0,Shandong,Weifang,neighbor1,FALSE,FALSE,none,257,200,257,Weifang,119.1614,36.6572,NA,共达公司,潍坊,山东
1652A,0,Shandong,Weifang,neighbor1,FALSE,FALSE,none,257,200,257,Weifang,119.1939,36.7731,NA,寒亭监测站,潍坊,山东
1653A,0,Shandong,Jining,26+2,FALSE,FALSE,none,250,183,250,Jining,116.6305,35.428,2+26,火炬城,济宁,山东
1654A,0,Shandong,Jining,26+2,FALSE,FALSE,none,250,183,250,Jining,116.5856,35.4144,2+26,监测站,济宁,山东
1655A,0,Shandong,Jining,26+2,FALSE,FALSE,none,250,183,250,Jining,116.5546,35.4039,2+26,电化厂,济宁,山东
1656A,0,Shandong,Tai'an,neighbor1,FALSE,FALSE,none,256,210,256,Tai'an,117.1436,36.1942,NA,监测站,泰安,山东
1657A,0,Shandong,Tai'an,neighbor1,FALSE,FALSE,none,256,210,256,Tai'an,117.0881,36.1942,NA,人口学校,泰安,山东
1658A,0,Shandong,Tai'an,neighbor1,FALSE,FALSE,none,256,210,256,Tai'an,117.1081,36.1758,NA,电力学校,泰安,山东
1659A,0,Shandong,Rizhao,neighbor2,FALSE,FALSE,none,255,140,255,Rizhao,119.4641,35.4178,NA,监测站,日照,山东
1660A,0,Shandong,Rizhao,neighbor2,FALSE,FALSE,none,255,140,255,Rizhao,119.5198,35.4234,NA,市政府广场,日照,山东
1661A,0,Shandong,Rizhao,neighbor2,FALSE,FALSE,none,255,140,255,Rizhao,119.54,35.3962,NA,港务局,日照,山东
1662A,0,Shandong,Weihai,neighbor2,FALSE,FALSE,none,258,4,258,Weihai,122.1206,37.4294,NA,华夏技校,威海,山东
1663A,0,Shandong,Weihai,neighbor2,FALSE,FALSE,none,258,4,258,Weihai,122.0508,37.5325,NA,山大分校,威海,山东
1664A,0,Shandong,Weihai,neighbor2,FALSE,FALSE,none,258,4,258,Weihai,122.1067,37.5072,NA,市监测站,威海,山东
1665A,0,Shandong,Dongying,neighbor1,FALSE,FALSE,none,247,25,247,Dongying,118.5019,37.4658,NA,西城阳光环保公司,东营,山东
1666A,0,Shandong,Dongying,neighbor1,FALSE,FALSE,none,247,25,247,Dongying,118.6672,37.4314,NA,市环保局,东营,山东
1667A,0,Shandong,Dongying,neighbor1,FALSE,FALSE,none,247,25,247,Dongying,118.5857,37.4442,NA,耿井村,东营,山东
1668A,0,Shandong,Dongying,neighbor1,FALSE,FALSE,none,247,25,247,Dongying,118.8192,37.3781,NA,广南水库,东营,山东
1669A,0,Guangdong,Shaoguan,none,FALSE,FALSE,none,56,362,56,Shaoguan,113.586606,24.769519,NA,市八中,韶关,广东
1670A,0,Guangdong,Shaoguan,none,FALSE,FALSE,none,56,362,56,Shaoguan,113.5593889,24.81119444,NA,碧湖山庄,韶关,广东
1671A,0,Guangdong,Shaoguan,none,FALSE,FALSE,none,56,362,56,Shaoguan,113.598061,24.795928,NA,园林处,韶关,广东
1672A,0,Guangdong,Shaoguan,none,FALSE,FALSE,none,56,362,56,Shaoguan,113.6734722,24.77908333,NA,韶关学院,韶关,广东
1673A,0,Guangdong,Shaoguan,none,FALSE,FALSE,none,56,362,56,Shaoguan,113.5970833,24.68636111,NA,曲江监测站,韶关,广东
1674A,0,Guangdong,Shantou,none,FALSE,FALSE,none,54,169,54,Shantou,116.6794,23.3667,NA,金平子站,汕头,广东
1675A,0,Guangdong,Shantou,none,FALSE,FALSE,none,54,169,54,Shantou,116.7244,23.3633,NA,龙湖子站,汕头,广东
1676A,0,Guangdong,Shantou,none,FALSE,FALSE,none,54,169,54,Shantou,116.7258,23.2775,NA,濠江子站,汕头,广东
1677A,0,Guangdong,Shantou,none,FALSE,FALSE,none,54,169,54,Shantou,116.7519,23.4714,NA,澄海子站,汕头,广东
1678A,0,Guangdong,Shantou,none,FALSE,FALSE,none,54,169,54,Shantou,116.6092,23.2539,NA,潮阳子站,汕头,广东
1679A,0,Guangdong,Shantou,none,FALSE,FALSE,none,54,169,54,Shantou,116.4019,23.2536,NA,潮南子站,汕头,广东
1680A,0,Guangdong,Zhanjiang,none,FALSE,FALSE,none,60,204,60,Zhanjiang,110.3539,21.2706,NA,湛江影剧院,湛江,广东
1681A,0,Guangdong,Zhanjiang,none,FALSE,FALSE,none,60,204,60,Zhanjiang,110.3928,21.2228,NA,市环境监测站,湛江,广东
1682A,0,Guangdong,Zhanjiang,none,FALSE,FALSE,none,60,204,60,Zhanjiang,110.4019,21.1997,NA,环保局宿舍,湛江,广东
1683A,0,Guangdong,Zhanjiang,none,FALSE,FALSE,none,60,204,60,Zhanjiang,110.4111,21.2028,NA,霞山游泳场,湛江,广东
1684A,0,Guangdong,Zhanjiang,none,FALSE,FALSE,none,60,204,60,Zhanjiang,110.3316,21.2679,NA,麻章区环保局,湛江,广东
1685A,0,Guangdong,Zhanjiang,none,FALSE,FALSE,none,60,204,60,Zhanjiang,110.4558,21.2567,NA,坡头区环保局,湛江,广东
1686A,0,Guangdong,Maoming,none,FALSE,FALSE,none,51,357,51,Maoming,111.0286,21.4689,NA,市环保局茂港分局,茂名,广东
1687A,0,Guangdong,Maoming,none,FALSE,FALSE,none,51,357,51,Maoming,110.9294,21.6533,NA,茂石化七小,茂名,广东
1688A,0,Guangdong,Maoming,none,FALSE,FALSE,none,51,357,51,Maoming,110.9067,21.6669,NA,健康路,茂名,广东
1689A,0,Guangdong,Maoming,none,FALSE,FALSE,none,51,357,51,Maoming,110.8592,21.6828,NA,高岭,茂名,广东
1690A,0,Guangdong,Meizhou,none,FALSE,FALSE,none,52,163,52,Meizhou,116.1278,24.3289,NA,嘉应大学,梅州,广东
1691A,0,Guangdong,Meizhou,none,FALSE,FALSE,none,52,163,52,Meizhou,116.0797,24.2719,NA,梅县新城,梅州,广东
1692A,0,Guangdong,Meizhou,none,FALSE,FALSE,none,52,163,52,Meizhou,116.1248,24.2654,NA,环境监控中心,梅州,广东
1693A,0,Guangdong,Shanwei,none,FALSE,FALSE,none,55,170,55,Shanwei,115.3653,22.775,NA,市环保局,汕尾,广东
1694A,0,Guangdong,Shanwei,none,FALSE,FALSE,none,55,170,55,Shanwei,115.3706,22.7898,NA,市政府,汕尾,广东
1695A,0,Guangdong,Shanwei,none,FALSE,FALSE,none,55,170,55,Shanwei,115.3622,22.7925,NA,新城中学,汕尾,广东
1696A,0,Guangdong,Heyuan,none,FALSE,FALSE,none,47,208,47,Heyuan,114.6778,23.7569,NA,源西,河源,广东
1697A,0,Guangdong,Heyuan,none,FALSE,FALSE,none,47,208,47,Heyuan,114.6944,23.7586,NA,东埔,河源,广东
1698A,0,Guangdong,Heyuan,none,FALSE,FALSE,none,47,208,47,Heyuan,114.6892,23.7233,NA,老城,河源,广东
1699A,0,Guangdong,Yangjiang,none,FALSE,FALSE,none,58,282,58,Yangjiang,111.9786,21.8586,NA,鸳鸯湖,阳江,广东
1700A,0,Guangdong,Yangjiang,none,FALSE,FALSE,none,58,282,58,Yangjiang,111.9508,21.8536,NA,南恩路,阳江,广东
1701A,0,Guangdong,Yangjiang,none,FALSE,FALSE,none,58,282,58,Yangjiang,111.9494,21.865,NA,马南垌,阳江,广东
1702A,0,Guangdong,Qingyuan,none,FALSE,FALSE,none,53,150,53,Qingyuan,113.0425,23.6936,NA,环保大楼,清远,广东
1703A,0,Guangdong,Qingyuan,none,FALSE,FALSE,none,53,150,53,Qingyuan,113.0208,23.7106,NA,凤城街办,清远,广东
1704A,0,Guangdong,Qingyuan,none,FALSE,FALSE,none,53,150,53,Qingyuan,113.0622,23.6272,NA,高新区,清远,广东
1705A,0,Guangdong,Chaozhou,none,FALSE,FALSE,none,43,199,43,Chaozhou,116.6339,23.6714,NA,西园路,潮州,广东
1706A,0,Guangdong,Chaozhou,none,FALSE,FALSE,none,43,199,43,Chaozhou,116.6447,23.6706,NA,档案局,潮州,广东
1707A,0,Guangdong,Chaozhou,none,FALSE,FALSE,none,43,199,43,Chaozhou,116.6175,23.6531,NA,市政公司,潮州,广东
1708A,0,Guangdong,Jieyang,none,FALSE,FALSE,none,50,196,50,Jieyang,116.3697,23.5353,NA,新兴,揭阳,广东
1709A,0,Guangdong,Jieyang,none,FALSE,FALSE,none,50,196,50,Jieyang,116.3242,23.5486,NA,西马,揭阳,广东
1710A,0,Guangdong,Jieyang,none,FALSE,FALSE,none,50,196,50,Jieyang,116.3594,23.5739,NA,东兴,揭阳,广东
1711A,0,Guangdong,Jieyang,none,FALSE,FALSE,none,50,196,50,Jieyang,116.4094,23.5292,NA,渔湖,揭阳,广东
1712A,0,Guangdong,Yunfu,none,FALSE,FALSE,none,59,227,59,Yunfu,112.0392,22.9169,NA,新市府,云浮,广东
1713A,0,Guangdong,Yunfu,none,FALSE,FALSE,none,59,227,59,Yunfu,112.0369,22.9394,NA,市监测站,云浮,广东
1714A,0,Guangdong,Yunfu,none,FALSE,FALSE,none,59,227,59,Yunfu,112.0539,22.9539,NA,牧羊,云浮,广东
1715A,0,Yunnan,Yuxi,none,FALSE,FALSE,none,333,262,333,Yuxi,102.5778,24.3694,NA,东风水库,玉溪,云南
1716A,0,Yunnan,Yuxi,none,FALSE,FALSE,none,333,262,333,Yuxi,102.5433,24.3603,NA,市监测站,玉溪,云南
1717A,0,Yunnan,Yuxi,none,FALSE,FALSE,none,333,262,333,Yuxi,102.4964,24.3411,NA,大营街镇,玉溪,云南
1718A,0,Shandong,Heze,26+2,FALSE,FALSE,none,248,343,248,Heze,115.42277,35.248889,2+26,市气象局,菏泽,山东
1719A,0,Shandong,Heze,26+2,FALSE,FALSE,none,248,343,248,Heze,115.474722,35.2375,2+26,市政协,菏泽,山东
1720A,0,Shandong,Heze,26+2,FALSE,FALSE,none,248,343,248,Heze,115.455,35.27,2+26,菏泽学院,菏泽,山东
1721A,0,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,113.3819,40.1097,NA,果树场,大同,山西
1722A,0,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,113.2858,40.0958,NA,红旗广场,大同,山西
1723A,0,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,113.2994,40.0758,NA,云冈宾馆,大同,山西
1724A,0,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,113.3444,40.0917,NA,大同大学,大同,山西
1725A,0,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,113.2661,40.1269,NA,安家小村,大同,山西
1726A,0,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,113.2711,40.0844,NA,教育学院,大同,山西
1727A,0,Shanxi,Changzhi,26+2,FALSE,FALSE,none,263,332,263,Changzhi,113.1097,36.1542,2+26,清华站,长治,山西
1728A,0,Shanxi,Changzhi,26+2,FALSE,FALSE,none,263,332,263,Changzhi,113.0972,36.1939,2+26,监测站,长治,山西
1729A,0,Shanxi,Changzhi,26+2,FALSE,FALSE,none,263,332,263,Changzhi,113.1466,36.1961,2+26,澳瑞特,长治,山西
1730A,0,Shanxi,Changzhi,26+2,FALSE,FALSE,none,263,332,263,Changzhi,113.0886,36.2126,2+26,审计局,长治,山西
1731A,0,Shanxi,Changzhi,26+2,FALSE,FALSE,none,263,332,263,Changzhi,113.0844444,36.1855,2+26,长治八中,长治,山西
1732A,1,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,111.5125,36.0978,Fenwei,市监测站,临汾,山西
1733A,1,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,111.5531,36.0783,Fenwei,临钢医院,临汾,山西
1734A,1,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,111.5028,36.0714,Fenwei,技工学校,临汾,山西
1735A,1,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,111.5169,36.0822,Fenwei,工商学校,临汾,山西
1736A,1,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,111.5025,36.0875,Fenwei,市委,临汾,山西
1737A,1,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,111.4917,36.0417,Fenwei,南机场,临汾,山西
1738A,0,Shanxi,Yangquan,26+2,FALSE,FALSE,none,272,283,272,Yangquan,113.5753,37.8564,2+26,市中心,阳泉,山西
1739A,0,Shanxi,Yangquan,26+2,FALSE,FALSE,none,272,283,272,Yangquan,113.4922,37.8792,2+26,赛鱼,阳泉,山西
1740A,0,Shanxi,Yangquan,26+2,FALSE,FALSE,none,272,283,272,Yangquan,113.5922,37.8561,2+26,南庄,阳泉,山西
1741A,0,Shanxi,Yangquan,26+2,FALSE,FALSE,none,272,283,272,Yangquan,113.6292,37.8531,2+26,白羊墅,阳泉,山西
1742A,0,Shanxi,Yangquan,26+2,FALSE,FALSE,none,272,283,272,Yangquan,113.5689,37.8694,2+26,平坦,阳泉,山西
1743A,0,Shanxi,Yangquan,26+2,FALSE,FALSE,none,272,283,272,Yangquan,113.5158,37.85,2+26,大阳泉,阳泉,山西
1744A,0,Nei Mongol,Chifeng,none,FALSE,FALSE,none,212,324,212,Chifeng,118.9233,42.2814,NA,松山一中,赤峰,内蒙古
1745A,0,Nei Mongol,Chifeng,none,FALSE,FALSE,none,212,324,212,Chifeng,118.9572,42.2725,NA,哈达街,赤峰,内蒙古
1746A,0,Nei Mongol,Chifeng,none,FALSE,FALSE,none,212,324,212,Chifeng,118.8789,42.2556,NA,天义路,赤峰,内蒙古
1747A,0,Nei Mongol,Chifeng,none,FALSE,FALSE,none,212,324,212,Chifeng,119.2719,42.0317,NA,松山路,赤峰,内蒙古
1748A,0,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,123.044,41.1196,NA,深沟寺,鞍山,辽宁
1749A,0,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,123.011,41.0931,NA,太阳城,鞍山,辽宁
1750A,0,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,123.0485,41.1442,NA,太平,鞍山,辽宁
1751A,0,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,122.9642,41.0971,NA,铁西三道街,鞍山,辽宁
1752A,0,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,122.9481,41.0833,NA,铁西工业园区,鞍山,辽宁
1753A,0,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,123.0156,41.0831,NA,明达新区,鞍山,辽宁
1754A,0,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,123.1289,41.0228,NA,千山,鞍山,辽宁
1755A,0,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,123.81,41.8469,NA,望花区,抚顺,辽宁
1756A,0,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,123.9169,41.8828,NA,顺城区,抚顺,辽宁
1757A,0,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,124.0383,41.8625,NA,东洲区,抚顺,辽宁
1758A,0,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,123.9,41.8594,NA,新抚区,抚顺,辽宁
1759A,0,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,124.0878,41.8864,NA,大伙房水库,抚顺,辽宁
1760A,0,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,123.7117,41.8417,NA,沈抚新城,抚顺,辽宁
1761A,0,Liaoning,Benxi,none,FALSE,FALSE,none,197,216,197,Benxi,123.8436,41.3283,NA,大峪,本溪,辽宁
1762A,0,Liaoning,Benxi,none,FALSE,FALSE,none,197,216,197,Benxi,123.7528,41.3369,NA,溪湖,本溪,辽宁
1763A,0,Liaoning,Benxi,none,FALSE,FALSE,none,197,216,197,Benxi,123.7308,41.3047,NA,彩屯,本溪,辽宁
1764A,0,Liaoning,Benxi,none,FALSE,FALSE,none,197,216,197,Benxi,123.7669,41.2864,NA,东明,本溪,辽宁
1765A,0,Liaoning,Benxi,none,FALSE,FALSE,none,197,216,197,Benxi,123.7989,41.2692,NA,新立屯,本溪,辽宁
1766A,0,Liaoning,Benxi,none,FALSE,FALSE,none,197,216,197,Benxi,123.8142,41.3472,NA,威宁,本溪,辽宁
1767A,0,Liaoning,Jinzhou,neighbor2,FALSE,FALSE,none,204,300,204,Jinzhou,121.0986,41.0781,NA,南山,锦州,辽宁
1768A,0,Liaoning,Jinzhou,neighbor2,FALSE,FALSE,none,204,300,204,Jinzhou,121.045,40.8333,NA,开发区,锦州,辽宁
1769A,0,Liaoning,Jinzhou,neighbor2,FALSE,FALSE,none,204,300,204,Jinzhou,121.2008,41.1219,NA,百股街道,锦州,辽宁
1770A,0,Liaoning,Jinzhou,neighbor2,FALSE,FALSE,none,204,300,204,Jinzhou,121.1178,41.1222,NA,天安街道,锦州,辽宁
1771A,0,Liaoning,Jinzhou,neighbor2,FALSE,FALSE,none,204,300,204,Jinzhou,121.1303,41.1386,NA,北湖公园,锦州,辽宁
1772A,0,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,126.555,43.8875,NA,哈达湾,吉林,吉林
1773A,0,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,126.5844,43.8358,NA,东局子,吉林,吉林
1774A,0,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,126.4978,43.8228,NA,电力学院,吉林,吉林
1775A,0,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,126.5786,43.8947,NA,江北,吉林,吉林
1776A,0,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,126.55,43.8256,NA,江南公园,吉林,吉林
1777A,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,农科院,吉林,NA
1778A,0,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,126.6772,43.7256,NA,丰满,吉林,吉林
1779A,0,Heilongjiang,Qiqihar,none,FALSE,FALSE,none,109,345,109,Qiqihar,123.9305,47.3636,NA,安居小区,齐齐哈尔,黑龙江
1780A,0,Heilongjiang,Qiqihar,none,FALSE,FALSE,none,109,345,109,Qiqihar,123.9305,47.3386,NA,中心广场,齐齐哈尔,黑龙江
1781A,0,Heilongjiang,Qiqihar,none,FALSE,FALSE,none,109,345,109,Qiqihar,123.9483,47.3227,NA,农牧车辆厂,齐齐哈尔,黑龙江
1782A,0,Heilongjiang,Qiqihar,none,FALSE,FALSE,none,109,345,109,Qiqihar,123.6261,47.203,NA,富区环保局,齐齐哈尔,黑龙江
1783A,0,Heilongjiang,Qiqihar,none,FALSE,FALSE,none,109,345,109,Qiqihar,123.945,47.2988,NA,市环境监测站,齐齐哈尔,黑龙江
1784A,0,Heilongjiang,Mudanjiang,none,FALSE,FALSE,none,108,249,108,Mudanjiang,129.61,44.561,NA,环保大楼　,牡丹江,黑龙江
1785A,0,Heilongjiang,Mudanjiang,none,FALSE,FALSE,none,108,249,108,Mudanjiang,129.6115,44.5782,NA,文化广场　,牡丹江,黑龙江
1786A,0,Heilongjiang,Mudanjiang,none,FALSE,FALSE,none,108,249,108,Mudanjiang,129.5902,44.5952,NA,第一医院,牡丹江,黑龙江
1787A,0,Heilongjiang,Mudanjiang,none,FALSE,FALSE,none,108,249,108,Mudanjiang,129.6459,44.6104,NA,机车工厂,牡丹江,黑龙江
1788A,0,Heilongjiang,Mudanjiang,none,FALSE,FALSE,none,108,249,108,Mudanjiang,129.6386,44.5462,NA,第一中学,牡丹江,黑龙江
1789A,0,Heilongjiang,Daqing,none,FALSE,FALSE,none,101,48,101,Daqing,124.8354,46.0347,NA,大同区,大庆,黑龙江
1790A,0,Heilongjiang,Daqing,none,FALSE,FALSE,none,101,48,101,Daqing,125.112,46.528,NA,龙凤区,大庆,黑龙江
1791A,0,Heilongjiang,Daqing,none,FALSE,FALSE,none,101,48,101,Daqing,124.8847,46.3991,NA,红岗区,大庆,黑龙江
1792A,0,Heilongjiang,Daqing,none,FALSE,FALSE,none,112,48,112,Suihua,125.1386,46.5776,NA,萨尔图区,大庆,黑龙江
1793A,0,Heilongjiang,Daqing,none,FALSE,FALSE,none,101,48,101,Daqing,124.8648,46.6219,NA,让胡路区,大庆,黑龙江
1794A,0,Anhui,Wuhu,neighbor2,TRUE,FALSE,YRD,16,359,16,Wuhu,118.3528,31.3508,YRD,监测站,芜湖,安徽
1795A,0,Anhui,Wuhu,neighbor2,TRUE,FALSE,YRD,16,359,16,Wuhu,118.37,31.4189,YRD,科创中心,芜湖,安徽
1796A,0,Anhui,Wuhu,neighbor2,TRUE,FALSE,YRD,16,359,16,Wuhu,118.3708,31.3178,YRD,四水厂,芜湖,安徽
1797A,0,Anhui,Wuhu,neighbor2,TRUE,FALSE,YRD,16,359,16,Wuhu,118.4022,31.3839,YRD,五七二零厂,芜湖,安徽
1798A,0,Anhui,Ma'anshan,neighbor2,TRUE,FALSE,YRD,13,320,13,Ma'anshan,118.5058,31.6861,YRD,湖东路四小,马鞍山,安徽
1799A,0,Anhui,Ma'anshan,neighbor2,TRUE,FALSE,YRD,13,320,13,Ma'anshan,118.4828,31.6411,YRD,天平服装,马鞍山,安徽
1800A,0,Anhui,Ma'anshan,neighbor2,TRUE,FALSE,YRD,13,320,13,Ma'anshan,118.5106,31.7506,YRD,慈湖二小,马鞍山,安徽
1801A,0,Anhui,Ma'anshan,neighbor2,TRUE,FALSE,YRD,13,320,13,Ma'anshan,118.48,31.6928,YRD,马钢动力厂,马鞍山,安徽
1802A,0,Anhui,Ma'anshan,neighbor2,TRUE,FALSE,YRD,13,320,13,Ma'anshan,118.6439,31.7133,YRD,市教育基地,马鞍山,安徽
1803A,0,Jiangxi,Jiujiang,none,FALSE,FALSE,none,180,125,180,Jiujiang,115.9872,29.6816,NA,十里,九江,江西
1804A,0,Jiangxi,Jiujiang,none,FALSE,FALSE,none,180,125,180,Jiujiang,115.9581,29.7048,NA,茅山头,九江,江西
1805A,0,Jiangxi,Jiujiang,none,FALSE,FALSE,none,180,125,180,Jiujiang,115.988,29.7292,NA,西园,九江,江西
1806A,0,Jiangxi,Jiujiang,none,FALSE,FALSE,none,180,125,180,Jiujiang,116.0174,29.6535,NA,五七二七厂,九江,江西
1807A,0,Jiangxi,Jiujiang,none,FALSE,FALSE,none,180,125,180,Jiujiang,116.0628,29.6926,NA,水科所,九江,江西
1808A,0,Jiangxi,Jiujiang,none,FALSE,FALSE,none,180,125,180,Jiujiang,115.9114,29.6039,NA,综合工业园,九江,江西
1809A,0,Jiangxi,Jiujiang,none,FALSE,FALSE,none,180,125,180,Jiujiang,116.0726,29.7534,NA,石化总厂,九江,江西
1810A,0,Jiangxi,Jiujiang,none,FALSE,FALSE,none,180,125,180,Jiujiang,115.9936,29.5867,NA,庐山气象台,九江,江西
1811A,1,Henan,Luoyang,neighbor1,FALSE,FALSE,Fenwei,120,148,120,Luoyang,112.3628,34.6692,Fenwei,中信二小,洛阳,河南
1812A,1,Henan,Luoyang,neighbor1,FALSE,FALSE,Fenwei,120,148,120,Luoyang,112.3939,34.6511,Fenwei,市委党校,洛阳,河南
1813A,1,Henan,Luoyang,neighbor1,FALSE,FALSE,Fenwei,120,148,120,Luoyang,112.4333,34.67,Fenwei,市监测站,洛阳,河南
1814A,1,Henan,Luoyang,neighbor1,FALSE,FALSE,Fenwei,120,148,120,Luoyang,112.4664,34.6869,Fenwei,豫西宾馆,洛阳,河南
1815A,1,Henan,Luoyang,neighbor1,FALSE,FALSE,Fenwei,120,148,120,Luoyang,112.4831,34.6869,Fenwei,河南林校,洛阳,河南
1816A,1,Henan,Luoyang,neighbor1,FALSE,FALSE,Fenwei,120,148,120,Luoyang,112.3844,34.6231,Fenwei,开发区管委会,洛阳,河南
1817A,1,Henan,Luoyang,neighbor1,FALSE,FALSE,Fenwei,120,148,120,Luoyang,112.4275,34.6258,Fenwei,市委新办公区,洛阳,河南
1818A,0,Henan,Anyang,26+2,FALSE,FALSE,none,114,65,114,Anyang,114.483,36.061,2+26,棉研所,安阳,河南
1819A,0,Henan,Anyang,26+2,FALSE,FALSE,none,114,65,114,Anyang,114.32,36.086,2+26,红庙街,安阳,河南
1820A,0,Henan,Anyang,26+2,FALSE,FALSE,none,114,65,114,Anyang,114.358,36.087,2+26,银杏小区,安阳,河南
1821A,0,Henan,Anyang,26+2,FALSE,FALSE,none,114,65,114,Anyang,114.3931,36.0883,2+26,环保局,安阳,河南
1822A,0,Henan,Anyang,26+2,FALSE,FALSE,none,114,65,114,Anyang,114.286,36.11,2+26,铁佛寺,安阳,河南
1823A,0,Henan,Kaifeng,26+2,FALSE,FALSE,none,118,111,118,Kaifeng,114.3406,34.8022,2+26,河大一附院,开封,河南
1824A,0,Henan,Kaifeng,26+2,FALSE,FALSE,none,118,111,118,Kaifeng,114.3389,34.7781,2+26,肿瘤医院,开封,河南
1825A,0,Henan,Kaifeng,26+2,FALSE,FALSE,none,118,111,118,Kaifeng,114.3733,34.7975,2+26,妇幼保健院,开封,河南
1826A,0,Henan,Kaifeng,26+2,FALSE,FALSE,none,118,111,118,Kaifeng,114.2886,34.7967,2+26,世纪星幼儿园,开封,河南
1827A,0,Henan,Jiaozuo,26+2,FALSE,FALSE,none,116,240,116,Jiaozuo,113.261,35.235,2+26,市监测站　,焦作,河南
1828A,0,Henan,Jiaozuo,26+2,FALSE,FALSE,none,116,240,116,Jiaozuo,113.227,35.213,2+26,市环保局　,焦作,河南
1829A,0,Henan,Jiaozuo,26+2,FALSE,FALSE,none,116,240,116,Jiaozuo,113.2464,35.1764,2+26,高新区政府,焦作,河南
1830A,0,Henan,Jiaozuo,26+2,FALSE,FALSE,none,116,240,116,Jiaozuo,113.1992,35.259,2+26,影视城,焦作,河南
1831A,0,Henan,Pingdingshan,neighbor1,FALSE,FALSE,none,122,129,122,Pingdingshan,113.3064,33.7214,NA,高压开关厂,平顶山,河南
1832A,0,Henan,Pingdingshan,neighbor1,FALSE,FALSE,none,122,129,122,Pingdingshan,113.322,33.721,NA,新华旅馆,平顶山,河南
1833A,0,Henan,Pingdingshan,neighbor1,FALSE,FALSE,none,122,129,122,Pingdingshan,113.292,33.739,NA,规划设计院,平顶山,河南
1834A,0,Henan,Pingdingshan,neighbor1,FALSE,FALSE,none,122,129,122,Pingdingshan,113.182,33.737,NA,平顶山工学院,平顶山,河南
1835A,1,Henan,Sanmenxia,neighbor2,FALSE,FALSE,Fenwei,124,18,124,Sanmenxia,111.1928,34.7772,Fenwei,市政府,三门峡,河南
1836A,1,Henan,Sanmenxia,neighbor2,FALSE,FALSE,Fenwei,124,18,124,Sanmenxia,111.158,34.794,Fenwei,开发区,三门峡,河南
1837A,1,Henan,Sanmenxia,neighbor2,FALSE,FALSE,Fenwei,124,18,124,Sanmenxia,111.1858,34.7917,Fenwei,二  印,三门峡,河南
